item,title_en,article_en,article_ja,article_de,article_fr,article_es,article_it,article_zh,article_pt,article_pl,article_id,article_ru,article_nl,article_hi,article_sv,article_cs,article_ko,article_uk,article_fi,article_hu,article_ar,article_he,article_ro,article_da,article_el,article_bg,qid,instance_types,category
http://www.wikidata.org/entity/Q76009699,Lidy Nacpil,https://en.wikipedia.org/wiki/Lidy_Nacpil,,,,https://es.wikipedia.org/wiki/Lidy_B._Nacpil,,,,,,,,,,,,,,,,,,,,,Q76009699,['Q5'],human
http://www.wikidata.org/entity/Q76140953,Tom Rivett-Carnac,https://en.wikipedia.org/wiki/Tom_Rivett-Carnac,,,,,,,,,,,,,,,,,,,,,,,,,Q76140953,['Q5'],human
http://www.wikidata.org/entity/Q76368360,Category:Climate change by country and region,https://en.wikipedia.org/wiki/Category:Climate_change_by_country_and_region,https://ja.wikipedia.org/wiki/Category:%E5%9B%BD%E3%81%A8%E5%9C%B0%E5%9F%9F%E5%88%A5%E3%81%AE%E6%B0%97%E5%80%99%E5%A4%89%E5%8B%95,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%AA%D8%BA%D9%8A%D8%B1_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE_%D8%AD%D8%B3%D8%A8_%D8%A7%D9%84%D8%A8%D9%84%D8%AF_%D9%88%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9,,,,,,Q76368360,['Q4167836'],other
http://www.wikidata.org/entity/Q76737185,Sustainable food system,https://en.wikipedia.org/wiki/Sustainable_food_system,,,,https://es.wikipedia.org/wiki/Sistema_alimentario_sostenible,,,https://pt.wikipedia.org/wiki/Sistema_alimentar_sustent%C3%A1vel,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85_%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A_%D9%85%D8%B3%D8%AA%D8%AF%D8%A7%D9%85,https://he.wikipedia.org/wiki/%D7%9E%D7%96%D7%95%D7%9F_%D7%91%D7%A8-%D7%A7%D7%99%D7%99%D7%9E%D7%90,,,,,Q76737185,[],none
http://www.wikidata.org/entity/Q77127097,World War Zero,https://en.wikipedia.org/wiki/World_War_Zero,,,,,,,,,,,,,,,,,,,,,,,,,Q77127097,"['Q1785733', 'Q124964']",organization
http://www.wikidata.org/entity/Q77896938,Levelized cost of electricity,https://en.wikipedia.org/wiki/Levelized_cost_of_electricity,,https://de.wikipedia.org/wiki/Stromgestehungskosten,https://fr.wikipedia.org/wiki/Co%C3%BBt_actualis%C3%A9_de_l%27%C3%A9nergie,https://es.wikipedia.org/wiki/Coste_nivelado_de_la_energ%C3%ADa,,https://zh.wikipedia.org/wiki/%E5%9D%87%E5%8C%96%E8%83%BD%E6%BA%90%E6%88%90%E6%9C%AC,,https://pl.wikipedia.org/wiki/Wyr%C3%B3wnany_koszt_energii,,https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%80%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D0%BE%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C_%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D0%B8,,,,,,,,,,,,,,,Q77896938,['Q976981'],concept
http://www.wikidata.org/entity/Q78185644,Helena Gualinga,https://en.wikipedia.org/wiki/Helena_Gualinga,,https://de.wikipedia.org/wiki/Helena_Gualinga,https://fr.wikipedia.org/wiki/Helena_Gualinga,https://es.wikipedia.org/wiki/Helena_Gualinga,https://it.wikipedia.org/wiki/Helena_Gualinga,,https://pt.wikipedia.org/wiki/Helena_Gualinga,,,"https://ru.wikipedia.org/wiki/%D0%93%D1%83%D0%B0%D0%BB%D0%B8%D0%BD%D0%B3%D0%B0,_%D0%A5%D0%B5%D0%BB%D0%B5%D0%BD%D0%B0",,,,,,https://uk.wikipedia.org/wiki/%D0%93%D0%B5%D0%BB%D0%B5%D0%BD%D0%B0_%D0%93%D1%83%D0%B0%D0%BB%D1%96%D0%BD%D0%B3%D0%B0,https://fi.wikipedia.org/wiki/Helena_Gualinga,,https://ar.wikipedia.org/wiki/%D9%87%D9%8A%D9%84%D9%8A%D9%86%D8%A7_%D8%AC%D9%88%D8%A7%D9%84%D9%8A%D9%86%D8%AC%D8%A7,,,,https://el.wikipedia.org/wiki/%CE%95%CE%BB%CE%AD%CE%BD%CE%B1_%CE%93%CE%BA%CE%BF%CF%85%CE%B1%CE%BB%CE%AF%CE%BD%CE%B3%CE%BA%CE%B1,,Q78185644,['Q5'],human
http://www.wikidata.org/entity/Q78213562,Debra Roberts,https://en.wikipedia.org/wiki/Debra_Roberts,,,https://fr.wikipedia.org/wiki/Debra_Roberts,,,,,,,,,,,,,,,,,,,,,,Q78213562,['Q5'],human
http://www.wikidata.org/entity/Q78852033,Furnace (central heating),https://en.wikipedia.org/wiki/Furnace_(central_heating),,,,,,,,,,,,,,,,,,,,,,,,,Q78852033,[],none
http://www.wikidata.org/entity/Q78918569,Austrian World Summit,https://en.wikipedia.org/wiki/Austrian_World_Summit,,https://de.wikipedia.org/wiki/Austrian_World_Summit,,,,,,,,,,,,,,,,,,,,,,,Q78918569,['Q625994'],event
http://www.wikidata.org/entity/Q79314200,Arshak Makichyan,https://en.wikipedia.org/wiki/Arshak_Makichyan,,https://de.wikipedia.org/wiki/Arshak_Makichyan,https://fr.wikipedia.org/wiki/Arshak_Makichyan,https://es.wikipedia.org/wiki/Arshak_Makichyan,,,,,,,,,,,,,,,,,,,,,Q79314200,['Q5'],human
http://www.wikidata.org/entity/Q79372212,State of the Netherlands v. Urgenda Foundation,https://en.wikipedia.org/wiki/State_of_the_Netherlands_v._Urgenda_Foundation,,,,https://es.wikipedia.org/wiki/Caso_Urgenda_contra_Pa%C3%ADses_Bajos,,,,,https://id.wikipedia.org/wiki/De_Staat_Der_Nederlanden_v._Stichting_Urgenda,,,,,,,,,,,,,,,,Q79372212,['Q2334719'],event
http://www.wikidata.org/entity/Q79442986,Walloon platform for the IPCC,https://en.wikipedia.org/wiki/Walloon_platform_for_the_IPCC,,,,,,,,,,,https://nl.wikipedia.org/wiki/Waals_platform_voor_het_IPCC,,,,,,,,,,,,,,Q79442986,['Q35127'],other
http://www.wikidata.org/entity/Q80104069,Paul Hardaker,https://en.wikipedia.org/wiki/Paul_Hardaker,,,,,,,,,,,,,,,,,,,,,,,,,Q80104069,['Q5'],human
http://www.wikidata.org/entity/Q80364115,Leah Stokes,https://en.wikipedia.org/wiki/Leah_Stokes,,,,https://es.wikipedia.org/wiki/Leah_Stokes,,,,,,,,,,,,,,,,,,,,,Q80364115,['Q5'],human
http://www.wikidata.org/entity/Q80672929,Katharine Wilkinson,https://en.wikipedia.org/wiki/Katharine_Wilkinson,,https://de.wikipedia.org/wiki/Katharine_Wilkinson,,https://es.wikipedia.org/wiki/Katharine_Wilkinson,,,,,,,,,,,,,,,,,,,,,Q80672929,['Q5'],human
http://www.wikidata.org/entity/Q81322697,Marshall L. Saunders,https://en.wikipedia.org/wiki/Marshall_L._Saunders,,,,,,,,,,,,,,,,,,,,,,,,,Q81322697,['Q5'],human
http://www.wikidata.org/entity/Q81441536,Christine Nieves,https://en.wikipedia.org/wiki/Christine_Nieves,,,,https://es.wikipedia.org/wiki/Christine_Nieves,,,,,,,,,,,,,,,,,,,,,Q81441536,['Q5'],human
http://www.wikidata.org/entity/Q81646058,Xiye Bastida,https://en.wikipedia.org/wiki/Xiye_Bastida,,https://de.wikipedia.org/wiki/Xiye_Bastida,https://fr.wikipedia.org/wiki/Xiye_Bastida,https://es.wikipedia.org/wiki/Xiye_Bastida,,,https://pt.wikipedia.org/wiki/Xiye_Bastida,,,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%81%D1%82%D0%B8%D0%B4%D0%B0,_%D0%A1%D1%8C%D0%B5",https://nl.wikipedia.org/wiki/Xiye_Bastida,,,https://cs.wikipedia.org/wiki/Xiye_Bastidov%C3%A1,,,https://fi.wikipedia.org/wiki/Xiye_Bastida,,https://ar.wikipedia.org/wiki/%D8%B2%D9%8A%D8%A7_%D8%A8%D8%A7%D8%B3%D8%AA%D9%8A%D8%AF%D8%A7,,,,https://el.wikipedia.org/wiki/%CE%A3%CE%AF%CE%B3%CE%B9%CE%B5_%CE%9C%CF%80%CE%B1%CF%83%CF%84%CE%AF%CE%BD%CF%84%CE%B1,,Q81646058,['Q5'],human
http://www.wikidata.org/entity/Q82332541,Frank Ewert,https://en.wikipedia.org/wiki/Frank_Ewert,,https://de.wikipedia.org/wiki/Frank_Ewert,,,,,,,,,,,,,,,,,,,,,,,Q82332541,['Q5'],human
http://www.wikidata.org/entity/Q82529147,Climate communication,https://en.wikipedia.org/wiki/Climate_communication,,,https://fr.wikipedia.org/wiki/Communication_sur_le_climat,https://es.wikipedia.org/wiki/Comunicaci%C3%B3n_sobre_el_cambio_clim%C3%A1tico,,https://zh.wikipedia.org/wiki/%E6%B0%A3%E5%80%99%E5%82%B3%E6%92%AD,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D9%86%D8%A7%D8%AE%D9%8A%D8%A9,,,,,,Q82529147,[],none
http://www.wikidata.org/entity/Q82540532,Climate Watch,https://en.wikipedia.org/wiki/Climate_Watch,,,,,,,,,,,,,,,,,https://fi.wikipedia.org/wiki/Ilmastovahti,,,,,,,,Q82540532,['Q341'],other
http://www.wikidata.org/entity/Q82795131,Ecological grief,https://en.wikipedia.org/wiki/Ecological_grief,,,,https://es.wikipedia.org/wiki/Duelo_ecol%C3%B3gico,,,,,,,,,,https://cs.wikipedia.org/wiki/Environment%C3%A1ln%C3%AD_%C5%BEal,,,,,https://ar.wikipedia.org/wiki/%D8%AD%D8%B2%D9%86_%D8%A8%D9%8A%D8%A6%D9%8A,,,,,,Q82795131,['Q60539481'],event
http://www.wikidata.org/entity/Q83154487,Priyadarshi R. Shukla,https://en.wikipedia.org/wiki/Priyadarshi_R._Shukla,,,,,,,,,,,,,,,,,,,,,,,,,Q83154487,['Q5'],human
http://www.wikidata.org/entity/Q83179035,Ecosystem-based adaptation,https://en.wikipedia.org/wiki/Ecosystem-based_adaptation,https://ja.wikipedia.org/wiki/%E7%94%9F%E6%85%8B%E7%B3%BB%E3%82%92%E6%B4%BB%E7%94%A8%E3%81%97%E3%81%9F%E9%81%A9%E5%BF%9C%E7%AD%96,,https://fr.wikipedia.org/wiki/Adaptation_fond%C3%A9e_sur_les_%C3%A9cosyst%C3%A8mes,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D9%83%D9%8A%D9%81_%D8%A7%D9%84%D9%82%D8%A7%D8%A6%D9%85_%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85_%D8%A7%D9%84%D8%A8%D9%8A%D8%A6%D9%8A,,,,,,Q83179035,[],none
http://www.wikidata.org/entity/Q83271846,Farhana Yamin,https://en.wikipedia.org/wiki/Farhana_Yamin,,,,,,,,,,,,,https://sv.wikipedia.org/wiki/Farhana_Yamin,,,https://uk.wikipedia.org/wiki/%D0%A4%D0%B0%D1%80%D1%85%D0%B0%D0%BD%D0%B0_%D0%AF%D0%BC%D1%96%D0%BD,,,https://ar.wikipedia.org/wiki/%D9%81%D8%B1%D8%AD%D8%A7%D9%86%D8%A9_%D9%8A%D8%A7%D9%85%D9%86,,,,,,Q83271846,['Q5'],human
http://www.wikidata.org/entity/Q83372581,Atmospheric super-rotation,https://en.wikipedia.org/wiki/Atmospheric_super-rotation,,,,https://es.wikipedia.org/wiki/Super-rotaci%C3%B3n_atmosf%C3%A9rica,,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%B0%94%E5%B1%82%E8%B6%85%E6%97%8B%E8%BD%AC,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D8%A7%D9%86_%D9%81%D8%A7%D8%A6%D9%82_%D9%81%D9%8A_%D8%A7%D9%84%D8%BA%D9%84%D8%A7%D9%81_%D8%A7%D9%84%D8%AC%D9%88%D9%8A,,,,,,Q83372581,"['Q4072190', 'Q107617']",other
http://www.wikidata.org/entity/Q83614709,Vanessa Nakate,https://en.wikipedia.org/wiki/Vanessa_Nakate,https://ja.wikipedia.org/wiki/%E3%83%B4%E3%82%A1%E3%83%8D%E3%83%83%E3%82%B5%E3%83%BB%E3%83%8A%E3%82%AB%E3%83%86,https://de.wikipedia.org/wiki/Vanessa_Nakate,https://fr.wikipedia.org/wiki/Vanessa_Nakate,https://es.wikipedia.org/wiki/Vanessa_Nakate,https://it.wikipedia.org/wiki/Vanessa_Nakate,,https://pt.wikipedia.org/wiki/Vanessa_Nakate,,https://id.wikipedia.org/wiki/Vanessa_Nakate,,https://nl.wikipedia.org/wiki/Vanessa_Nakate,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%A8%E0%A5%87%E0%A4%B8%E0%A4%BE_%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%9F%E0%A5%87,https://sv.wikipedia.org/wiki/Vanessa_Nakate,,,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D0%B5%D1%81%D1%81%D0%B0_%D0%9D%D0%B0%D0%BA%D0%B0%D1%82%D0%B5,https://fi.wikipedia.org/wiki/Vanessa_Nakate,,,,,,https://el.wikipedia.org/wiki/%CE%92%CE%B1%CE%BD%CE%AD%CF%83%CE%B1_%CE%9D%CE%B1%CE%BA%CE%AC%CF%84%CE%B5,,Q83614709,['Q5'],human
http://www.wikidata.org/entity/Q83719851,Adenike Oladosu,https://en.wikipedia.org/wiki/Adenike_Oladosu,,https://de.wikipedia.org/wiki/Adenike_Oladosu,https://fr.wikipedia.org/wiki/Adenike_Oladosu,https://es.wikipedia.org/wiki/Adenike_Oladosu,https://it.wikipedia.org/wiki/Adenike_Oladosu,,,,,,,,https://sv.wikipedia.org/wiki/Adenike_Oladosu,,,https://uk.wikipedia.org/wiki/%D0%90%D0%B4%D0%B5%D0%BD%D1%96%D0%BA%D0%B5_%D0%9E%D0%BB%D0%B0%D0%B4%D0%BE%D1%81%D1%83,,,https://ar.wikipedia.org/wiki/%D8%A3%D8%AF%D9%8A%D9%86%D9%8A%D9%83_%D8%A3%D9%88%D9%84%D8%A7%D8%AF%D9%88%D8%B3%D9%88,,,,,,Q83719851,['Q5'],human
http://www.wikidata.org/entity/Q83986546,Titilope Gbemisola Akosa,https://en.wikipedia.org/wiki/Titilope_Gbemisola_Akosa,,,,,,,,,https://id.wikipedia.org/wiki/Titilope_Gbemisola_Akosa,,,,,,,https://uk.wikipedia.org/wiki/%D0%A2%D1%96%D1%82%D1%96%D0%BB%D0%BE%D0%BF%D0%B0_%D0%93%D0%B1%D0%B5%D0%BC%D1%96%D1%81%D0%BE%D0%BB%D0%B0_%D0%90%D0%BA%D0%BE%D1%81%D0%B0,,,,,,,,,Q83986546,['Q5'],human
http://www.wikidata.org/entity/Q84021487,Shared Socioeconomic Pathways,https://en.wikipedia.org/wiki/Shared_Socioeconomic_Pathways,,https://de.wikipedia.org/wiki/Shared_Socioeconomic_Pathway,https://fr.wikipedia.org/wiki/Trajectoires_socio-%C3%A9conomiques_partag%C3%A9es,https://es.wikipedia.org/wiki/Trayectorias_socioecon%C3%B3micas_compartidas,,,,,,,,,,https://cs.wikipedia.org/wiki/Sc%C3%A9n%C3%A1%C5%99e_socioekonomick%C3%A9ho_v%C3%BDvoje,,,,,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%A7%D8%B1%D8%A7%D8%AA_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A%D8%A9_%D9%88%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A%D8%A9_%D9%85%D8%B4%D8%AA%D8%B1%D9%83%D8%A9,,,https://da.wikipedia.org/wiki/Shared_Socioeconomic_Pathways,,,Q84021487,[],none
http://www.wikidata.org/entity/Q84202572,Elizabeth Wathuti,https://en.wikipedia.org/wiki/Elizabeth_Wathuti,,https://de.wikipedia.org/wiki/Elizabeth_Wathuti,https://fr.wikipedia.org/wiki/Elizabeth_Wathuti,https://es.wikipedia.org/wiki/Elizabeth_Wathuti,https://it.wikipedia.org/wiki/Elizabeth_Wathuti,,,,,,https://nl.wikipedia.org/wiki/Elizabeth_Wathuti,,,,,https://uk.wikipedia.org/wiki/%D0%95%D0%BB%D1%96%D0%B7%D0%B0%D0%B1%D0%B5%D1%82_%D0%92%D0%B0%D1%82%D1%85%D1%83%D1%82%D1%96,,,https://ar.wikipedia.org/wiki/%D8%A5%D9%84%D9%8A%D8%B2%D8%A7%D8%A8%D9%8A%D8%AB_%D9%88%D8%A7%D8%AB%D9%88%D8%AA%D9%8A,,,,,,Q84202572,['Q5'],human
http://www.wikidata.org/entity/Q84766128,Durwood Zaelke,https://en.wikipedia.org/wiki/Durwood_Zaelke,,,,,,,,,,,,,,,,,,,,,,,,,Q84766128,['Q5'],human
http://www.wikidata.org/entity/Q84858228,Northern European Enclosure Dam,https://en.wikipedia.org/wiki/Northern_European_Enclosure_Dam,,,,,,,,,,,,,,,,https://uk.wikipedia.org/wiki/%D0%9F%D1%96%D0%B2%D0%BD%D1%96%D1%87%D0%BD%D0%BE%D1%94%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D1%8C%D0%BA%D0%B0_%D0%BE%D0%BF%D0%B5%D1%80%D1%96%D0%B7%D1%83%D0%B2%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0_%D0%B4%D0%B0%D0%BC%D0%B1%D0%B0,,,,,,,,,Q84858228,"['Q2475641', 'Q3918409', 'Q147027']",event
http://www.wikidata.org/entity/Q85209323,Naomi Seibt,https://en.wikipedia.org/wiki/Naomi_Seibt,,https://de.wikipedia.org/wiki/Naomi_Seibt,https://fr.wikipedia.org/wiki/Naomi_Seibt,https://es.wikipedia.org/wiki/Naomi_Seibt,,,https://pt.wikipedia.org/wiki/Naomi_Seibt,,https://id.wikipedia.org/wiki/Naomi_Seibt,,https://nl.wikipedia.org/wiki/Naomi_Seibt,,,,,,https://fi.wikipedia.org/wiki/Naomi_Seibt,,,,,,,,Q85209323,['Q5'],human
http://www.wikidata.org/entity/Q85719631,12 Characters in Search of an Apocalypse: On the Road,https://en.wikipedia.org/wiki/12_Characters_in_Search_of_an_Apocalypse:_On_the_Road,,,,,,,,,,,,,,,,,,,,,,,,,Q85719631,[],none
http://www.wikidata.org/entity/Q85735053,2020 California wildfires,https://en.wikipedia.org/wiki/2020_California_wildfires,,https://de.wikipedia.org/wiki/Waldbr%C3%A4nde_in_Kalifornien_2020,,,,https://zh.wikipedia.org/wiki/2020%E5%B9%B4%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9E%E5%B7%9E%E5%B1%B1%E7%81%AB,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AD%D8%B1%D8%A7%D8%A6%D9%82_%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7_2020,https://he.wikipedia.org/wiki/%D7%A9%D7%A8%D7%A4%D7%95%D7%AA_%D7%94%D7%99%D7%A2%D7%A8_%D7%91%D7%A7%D7%9C%D7%99%D7%A4%D7%95%D7%A8%D7%A0%D7%99%D7%94_(2020),,,,,Q85735053,['Q113671358'],event
http://www.wikidata.org/entity/Q85741769,Animal Rising,https://en.wikipedia.org/wiki/Animal_Rising,,,,,https://it.wikipedia.org/wiki/Animal_Rebellion,,,,,,https://nl.wikipedia.org/wiki/Animal_Rebellion,,,https://cs.wikipedia.org/wiki/Animal_Rebellion,https://ko.wikipedia.org/wiki/%EB%8F%99%EB%AC%BC_%EB%B0%98%EB%9E%80,,,,,,,,,,Q85741769,['Q116054367'],event
http://www.wikidata.org/entity/Q85750117,California Climate Credit,https://en.wikipedia.org/wiki/California_Climate_Credit,,,,,,,,,,,,,,,,,,,,,,,,,Q85750117,[],none
http://www.wikidata.org/entity/Q85750228,Cambridge Zero,https://en.wikipedia.org/wiki/Cambridge_Zero,,,,,,,,,,,,,,,,,,,,,,,,,Q85750228,['Q431603'],organization
http://www.wikidata.org/entity/Q85752875,Climatarian diet,https://en.wikipedia.org/wiki/Climatarian_diet,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85_%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A_%D9%85%D9%86%D8%A7%D8%AE%D9%8A,,,,,,Q85752875,[],none
http://www.wikidata.org/entity/Q85752879,Climate-smart agriculture,https://en.wikipedia.org/wiki/Climate-smart_agriculture,,,,https://es.wikipedia.org/wiki/Agricultura_clim%C3%A1ticamente_inteligente,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9_%D8%B0%D9%83%D9%8A%D8%A9_%D9%85%D9%86%D8%A7%D8%AE%D9%8A%D8%A7,,,,,,Q85752879,['Q151885'],concept
http://www.wikidata.org/entity/Q102133023,Climate change and cities,https://en.wikipedia.org/wiki/Climate_change_and_cities,,,,https://es.wikipedia.org/wiki/Cambio_clim%C3%A1tico_y_ciudades,,https://zh.wikipedia.org/wiki/%E6%B0%A3%E5%80%99%E8%AE%8A%E5%8C%96%E8%88%87%E5%9F%8E%E5%B8%82,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D8%AA%D8%BA%D9%8A%D8%B1_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE_%D9%88%D8%A7%D9%84%D9%85%D8%AF%D9%86,,,,,,Q102133023,[],none
http://www.wikidata.org/entity/Q102147264,Margaret A. Davidson,https://en.wikipedia.org/wiki/Margaret_A._Davidson,,,,,,,,,,,,,,,,,,,https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D8%BA%D8%B1%D9%8A%D8%AA_%D8%A5%D9%8A%D9%87_%D8%AF%D9%8A%D9%81%D9%8A%D8%AF%D8%B3%D9%88%D9%86,,,,,,Q102147264,['Q5'],human
http://www.wikidata.org/entity/Q102163048,The Climate Fresk,https://en.wikipedia.org/wiki/The_Climate_Fresk,,,https://fr.wikipedia.org/wiki/La_fresque_du_climat,,,,,,,,,,,,,,,,,,,,,,Q102163048,['Q163740'],organization
http://www.wikidata.org/entity/Q102178084,Frank Elderson,https://en.wikipedia.org/wiki/Frank_Elderson,,,https://fr.wikipedia.org/wiki/Frank_Elderson,https://es.wikipedia.org/wiki/Frank_Elderson,,,,,,,,,,,,,,,,,,,,,Q102178084,['Q5'],human
http://www.wikidata.org/entity/Q102232426,Great Reset,https://en.wikipedia.org/wiki/Great_Reset,https://ja.wikipedia.org/wiki/%E3%82%B0%E3%83%AC%E3%83%BC%E3%83%88%E3%83%AA%E3%82%BB%E3%83%83%E3%83%88,https://de.wikipedia.org/wiki/The_Great_Reset,https://fr.wikipedia.org/wiki/Grande_r%C3%A9initialisation,https://es.wikipedia.org/wiki/Gran_Reinicio,https://it.wikipedia.org/wiki/Grande_reset,,https://pt.wikipedia.org/wiki/Grande_reset,,https://id.wikipedia.org/wiki/Tata_ulang_besar-besaran,https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%D1%8F_%D0%BF%D0%B5%D1%80%D0%B5%D0%B7%D0%B0%D0%B3%D1%80%D1%83%D0%B7%D0%BA%D0%B0,https://nl.wikipedia.org/wiki/Grote_Reset,,,,,https://uk.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B5_%D0%BF%D0%B5%D1%80%D0%B5%D0%B7%D0%B0%D0%B2%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F,https://fi.wikipedia.org/wiki/Great_Reset,,https://ar.wikipedia.org/wiki/%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9_%D8%A7%D9%84%D8%B6%D8%A8%D8%B7_%D8%A7%D9%84%D8%B4%D8%A7%D9%85%D9%84,,https://ro.wikipedia.org/wiki/Marea_Resetare,https://da.wikipedia.org/wiki/Great_Reset,https://el.wikipedia.org/wiki/%CE%9C%CE%B5%CE%B3%CE%AC%CE%BB%CE%B7_%CE%95%CF%80%CE%B1%CE%BD%CE%B5%CE%BA%CE%BA%CE%AF%CE%BD%CE%B7%CF%83%CE%B7,,Q102232426,"['Q3918409', 'Q170584']",event
http://www.wikidata.org/entity/Q102276493,Cecilia Martinez,https://en.wikipedia.org/wiki/Cecilia_Martinez,,,,https://es.wikipedia.org/wiki/Cecilia_Martinez_(ambientalista),,,,,,,,,,,,,,,,,,,,,Q102276493,['Q5'],human
http://www.wikidata.org/entity/Q102277721,Sophie Howe,https://en.wikipedia.org/wiki/Sophie_Howe,,,,,,,,,,,,,,,,,,,,,,,,,Q102277721,['Q5'],human
http://www.wikidata.org/entity/Q102301134,Zarina Ahmad,https://en.wikipedia.org/wiki/Zarina_Ahmad,,,,,,,,,,,,,,,,,,,,,,,,,Q102301134,['Q5'],human
http://www.wikidata.org/entity/Q102534823,EU taxonomy for sustainable activities,https://en.wikipedia.org/wiki/EU_taxonomy_for_sustainable_activities,https://ja.wikipedia.org/wiki/EU%E3%82%BF%E3%82%AF%E3%82%BD%E3%83%8E%E3%83%9F%E3%83%BC,https://de.wikipedia.org/wiki/Verordnung_(EU)_2020/852_(Taxonomieverordnung),,,,,,,,,https://nl.wikipedia.org/wiki/EU-Taxonomie_voor_duurzame_activiteiten,,https://sv.wikipedia.org/wiki/Taxonomif%C3%B6rordningen,,,,https://fi.wikipedia.org/wiki/EU-taksonomia,,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A_%D9%84%D9%84%D8%A3%D9%86%D8%B4%D8%B7%D8%A9_%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%D8%A9,,,,,,Q102534823,['Q240141'],event
http://www.wikidata.org/entity/Q103504262,Rebecca Willis,https://en.wikipedia.org/wiki/Rebecca_Willis,,,,,,,https://pt.wikipedia.org/wiki/Rebecca_Willis,,,,,,,,,,,,,,,,,,Q103504262,['Q5'],human
